date,drug_name,sales
2023-04-17,Metformin,96
2023-04-18,Metformin,100
2023-04-19,Metformin,97
2023-04-20,Metformin,87
2023-04-21,Metformin,81
2023-04-22,Metformin,81
2023-04-23,Metformin,87
2023-04-24,Metformin,97
2023-04-25,Metformin,102
2023-04-26,Metformin,91
2023-04-27,Metformin,83
2023-04-28,Metformin,80
2023-04-29,Metformin,80
2023-04-30,Metformin,88
2023-05-01,Metformin,97
2023-05-02,Metformin,97
2023-05-03,Metformin,92
2023-05-04,Metformin,87
2023-05-05,Metformin,78
2023-05-06,Metformin,79
2023-05-07,Metformin,89
2023-05-08,Metformin,100
2023-05-09,Metformin,100
2023-05-10,Metformin,94
2023-05-11,Metformin,86
2023-05-12,Metformin,77
2023-05-13,Metformin,84
2023-05-14,Metformin,91
2023-05-15,Metformin,97
2023-05-16,Metformin,102
2023-05-17,Metformin,93
2023-05-18,Metformin,88
2023-05-19,Metformin,81
2023-05-20,Metformin,82
2023-05-21,Metformin,91
2023-05-22,Metformin,98
2023-05-23,Metformin,103
2023-05-24,Metformin,93
2023-05-25,Metformin,85
2023-05-26,Metformin,83
2023-05-27,Metformin,82
2023-05-28,Metformin,93
2023-05-29,Metformin,102
2023-05-30,Metformin,100
2023-05-31,Metformin,97
2023-06-01,Metformin,84
2023-06-02,Metformin,83
2023-06-03,Metformin,84
2023-06-04,Metformin,92
2023-06-05,Metformin,98
2023-06-06,Metformin,98
2023-06-07,Metformin,97
2023-06-08,Metformin,83
2023-06-09,Metformin,81
2023-06-10,Metformin,85
2023-06-11,Metformin,92
2023-06-12,Metformin,103
2023-06-13,Metformin,103
2023-06-14,Metformin,95
2023-06-15,Metformin,87
2023-06-16,Metformin,82
2023-06-17,Metformin,81
2023-06-18,Metformin,90
2023-06-19,Metformin,98
2023-06-20,Metformin,97
2023-06-21,Metformin,96
2023-06-22,Metformin,87
2023-06-23,Metformin,79
2023-06-24,Metformin,85
2023-06-25,Metformin,93
2023-06-26,Metformin,100
2023-06-27,Metformin,101
2023-06-28,Metformin,97
2023-06-29,Metformin,89
2023-06-30,Metformin,83
2023-07-01,Metformin,83
2023-07-02,Metformin,93
2023-07-03,Metformin,102
2023-07-04,Metformin,101
2023-07-05,Metformin,101
2023-07-06,Metformin,87
2023-07-07,Metformin,83
2023-07-08,Metformin,83
2023-07-09,Metformin,93
2023-07-10,Metformin,97
2023-07-11,Metformin,101
2023-07-12,Metformin,95
2023-07-13,Metformin,88
2023-07-14,Metformin,85
2023-07-15,Metformin,86
2023-07-16,Metformin,88
2023-07-17,Metformin,104
2023-07-18,Metformin,103
2023-07-19,Metformin,95
2023-07-20,Metformin,89
2023-07-21,Metformin,83
2023-07-22,Metformin,84
2023-07-23,Metformin,93
2023-07-24,Metformin,99
2023-07-25,Metformin,102
2023-07-26,Metformin,96
2023-07-27,Metformin,86
2023-07-28,Metformin,83
2023-07-29,Metformin,86
2023-07-30,Metformin,94
2023-07-31,Metformin,103
2023-08-01,Metformin,103
2023-08-02,Metformin,96
2023-08-03,Metformin,90
2023-08-04,Metformin,81
2023-08-05,Metformin,84
2023-08-06,Metformin,91
2023-08-07,Metformin,103
2023-08-08,Metformin,105
2023-08-09,Metformin,99
2023-08-10,Metformin,91
2023-08-11,Metformin,82
2023-08-12,Metformin,86
2023-08-13,Metformin,93
2023-08-14,Metformin,103
2023-08-15,Metformin,103
2023-08-16,Metformin,97
2023-08-17,Metformin,90
2023-08-18,Metformin,86
2023-08-19,Metformin,85
2023-08-20,Metformin,94
2023-08-21,Metformin,99
2023-08-22,Metformin,99
2023-08-23,Metformin,99
2023-08-24,Metformin,91
2023-08-25,Metformin,85
2023-08-26,Metformin,82
2023-08-27,Metformin,93
2023-08-28,Metformin,97
2023-08-29,Metformin,107
2023-08-30,Metformin,96
2023-08-31,Metformin,92
2023-09-01,Metformin,86
2023-09-02,Metformin,85
2023-09-03,Metformin,92
2023-09-04,Metformin,103
2023-09-05,Metformin,102
2023-09-06,Metformin,99
2023-09-07,Metformin,89
2023-09-08,Metformin,81
2023-09-09,Metformin,82
2023-09-10,Metformin,95
2023-09-11,Metformin,101
2023-09-12,Metformin,103
2023-09-13,Metformin,100
2023-09-14,Metformin,93
2023-09-15,Metformin,84
2023-09-16,Metformin,86
2023-09-17,Metformin,96
2023-09-18,Metformin,100
2023-09-19,Metformin,105
2023-09-20,Metformin,100
2023-09-21,Metformin,92
2023-09-22,Metformin,81
2023-09-23,Metformin,86
2023-09-24,Metformin,93
2023-09-25,Metformin,103
2023-09-26,Metformin,106
2023-09-27,Metformin,102
2023-09-28,Metformin,90
2023-09-29,Metformin,84
2023-09-30,Metformin,90
2023-10-01,Metformin,96
2023-10-02,Metformin,106
2023-10-03,Metformin,106
2023-10-04,Metformin,97
2023-10-05,Metformin,88
2023-10-06,Metformin,82
2023-10-07,Metformin,89
2023-10-08,Metformin,98
2023-10-09,Metformin,107
2023-10-10,Metformin,107
2023-10-11,Metformin,102
2023-10-12,Metformin,90
2023-10-13,Metformin,83
2023-10-14,Metformin,89
2023-10-15,Metformin,96
2023-10-16,Metformin,104
2023-10-17,Metformin,106
2023-10-18,Metformin,101
2023-10-19,Metformin,94
2023-10-20,Metformin,89
2023-10-21,Metformin,89
2023-10-22,Metformin,98
2023-10-23,Metformin,105
2023-10-24,Metformin,105
2023-10-25,Metformin,102
2023-10-26,Metformin,89
2023-10-27,Metformin,88
2023-10-28,Metformin,86
2023-10-29,Metformin,97
2023-10-30,Metformin,102
2023-10-31,Metformin,107
2023-11-01,Metformin,100
2023-11-02,Metformin,89
2023-11-03,Metformin,87
2023-11-04,Metformin,87
2023-11-05,Metformin,98
2023-11-06,Metformin,104
2023-11-07,Metformin,107
2023-11-08,Metformin,99
2023-11-09,Metformin,91
2023-11-10,Metformin,86
2023-11-11,Metformin,90
2023-11-12,Metformin,100
2023-11-13,Metformin,103
2023-11-14,Metformin,108
2023-11-15,Metformin,97
2023-11-16,Metformin,90
2023-11-17,Metformin,85
2023-11-18,Metformin,86
2023-11-19,Metformin,94
2023-11-20,Metformin,105
2023-11-21,Metformin,106
2023-11-22,Metformin,102
2023-11-23,Metformin,94
2023-11-24,Metformin,88
2023-11-25,Metformin,90
2023-11-26,Metformin,97
2023-11-27,Metformin,102
2023-11-28,Metformin,109
2023-11-29,Metformin,100
2023-11-30,Metformin,91
2023-12-01,Metformin,87
2023-12-02,Metformin,88
2023-12-03,Metformin,96
2023-12-04,Metformin,106
2023-12-05,Metformin,108
2023-12-06,Metformin,100
2023-12-07,Metformin,92
2023-12-08,Metformin,90
2023-12-09,Metformin,91
2023-12-10,Metformin,102
2023-12-11,Metformin,108
2023-12-12,Metformin,110
2023-12-13,Metformin,99
2023-12-14,Metformin,95
2023-12-15,Metformin,88
2023-12-16,Metformin,89
2023-12-17,Metformin,98
2023-12-18,Metformin,107
2023-12-19,Metformin,109
2023-12-20,Metformin,100
2023-12-21,Metformin,95
2023-12-22,Metformin,87
2023-12-23,Metformin,91
2023-12-24,Metformin,97
2023-12-25,Metformin,105
2023-12-26,Metformin,109
2023-12-27,Metformin,100
2023-12-28,Metformin,98
2023-12-29,Metformin,85
2023-12-30,Metformin,89
2023-12-31,Metformin,99
2024-01-01,Metformin,107
2024-01-02,Metformin,108
2024-01-03,Metformin,102
2024-01-04,Metformin,95
2024-01-05,Metformin,88
2024-01-06,Metformin,93
2024-01-07,Metformin,100
2024-01-08,Metformin,108
2024-01-09,Metformin,106
2024-01-10,Metformin,103
2024-01-11,Metformin,94
2024-01-12,Metformin,87
2024-01-13,Metformin,91
2024-01-14,Metformin,98
2024-01-15,Metformin,108
2024-01-16,Metformin,106
2024-01-17,Metformin,106
2024-01-18,Metformin,93
2024-01-19,Metformin,89
2024-01-20,Metformin,93
2024-01-21,Metformin,98
2024-01-22,Metformin,108
2024-01-23,Metformin,106
2024-01-24,Metformin,106
2024-01-25,Metformin,95
2024-01-26,Metformin,88
2024-01-27,Metformin,91
2024-01-28,Metformin,101
2024-01-29,Metformin,106
2024-01-30,Metformin,107
2024-01-31,Metformin,103
2024-02-01,Metformin,93
2024-02-02,Metformin,93
2024-02-03,Metformin,90
2024-02-04,Metformin,101
2024-02-05,Metformin,108
2024-02-06,Metformin,107
2024-02-07,Metformin,104
2024-02-08,Metformin,97
2024-02-09,Metformin,89
2024-02-10,Metformin,94
2024-02-11,Metformin,102
2024-02-12,Metformin,109
2024-02-13,Metformin,108
2024-02-14,Metformin,102
2024-02-15,Metformin,94
2024-02-16,Metformin,90
2024-02-17,Metformin,93
2024-02-18,Metformin,95
2024-02-19,Metformin,108
2024-02-20,Metformin,110
2024-02-21,Metformin,104
2024-02-22,Metformin,98
2024-02-23,Metformin,91
2024-02-24,Metformin,95
2024-02-25,Metformin,100
2024-02-26,Metformin,110
2024-02-27,Metformin,113
2024-02-28,Metformin,107
2024-02-29,Metformin,94
2024-03-01,Metformin,90
2024-03-02,Metformin,92
2024-03-03,Metformin,101
2024-03-04,Metformin,109
2024-03-05,Metformin,108
2024-03-06,Metformin,105
2024-03-07,Metformin,92
2024-03-08,Metformin,94
2024-03-09,Metformin,92
2024-03-10,Metformin,101
2024-03-11,Metformin,108
2024-03-12,Metformin,113
2024-03-13,Metformin,99
2024-03-14,Metformin,96
2024-03-15,Metformin,91
2024-03-16,Metformin,92
2024-03-17,Metformin,104
2024-03-18,Metformin,107
2024-03-19,Metformin,112
2024-03-20,Metformin,106
2024-03-21,Metformin,99
2024-03-22,Metformin,90
2024-03-23,Metformin,92
2024-03-24,Metformin,103
2024-03-25,Metformin,110
2024-03-26,Metformin,108
2024-03-27,Metformin,104
2024-03-28,Metformin,98
2024-03-29,Metformin,93
2024-03-30,Metformin,92
2024-03-31,Metformin,95
2024-04-01,Metformin,110
2024-04-02,Metformin,109
2024-04-03,Metformin,102
2024-04-04,Metformin,91
2024-04-05,Metformin,93
2024-04-06,Metformin,94
2024-04-07,Metformin,101
2024-04-08,Metformin,112
2024-04-09,Metformin,113
2024-04-10,Metformin,109
2024-04-11,Metformin,94
2024-04-12,Metformin,92
2024-04-13,Metformin,91
2024-04-14,Metformin,101
2024-04-15,Metformin,109
2024-04-16,Metformin,113
2024-04-17,Metformin,106
2024-04-18,Metformin,99
2024-04-19,Metformin,93
2024-04-20,Metformin,98
2024-04-21,Metformin,101
2024-04-22,Metformin,108
2024-04-23,Metformin,112
2024-04-24,Metformin,105
2024-04-25,Metformin,101
2024-04-26,Metformin,92
2024-04-27,Metformin,93
2024-04-28,Metformin,101
2024-04-29,Metformin,111
2024-04-30,Metformin,112
2024-05-01,Metformin,105
2024-05-02,Metformin,101
2024-05-03,Metformin,91
2024-05-04,Metformin,95
2024-05-05,Metformin,104
2024-05-06,Metformin,107
2024-05-07,Metformin,113
2024-05-08,Metformin,105
2024-05-09,Metformin,100
2024-05-10,Metformin,91
2024-05-11,Metformin,96
2024-05-12,Metformin,105
2024-05-13,Metformin,112
2024-05-14,Metformin,113
2024-05-15,Metformin,107
2024-05-16,Metformin,97
2024-05-17,Metformin,96
2024-05-18,Metformin,94
2024-05-19,Metformin,101
2024-05-20,Metformin,112
2024-05-21,Metformin,111
2024-05-22,Metformin,105
2024-05-23,Metformin,96
2024-05-24,Metformin,92
2024-05-25,Metformin,95
2024-05-26,Metformin,104
2024-05-27,Metformin,113
2024-05-28,Metformin,114
2024-05-29,Metformin,107
2024-05-30,Metformin,98
2024-05-31,Metformin,94
2024-06-01,Metformin,98
2024-06-02,Metformin,104
2024-06-03,Metformin,110
2024-06-04,Metformin,111
2024-06-05,Metformin,105
2024-06-06,Metformin,100
2024-06-07,Metformin,95
2024-06-08,Metformin,97
2024-06-09,Metformin,103
2024-06-10,Metformin,114
2024-06-11,Metformin,112
2024-06-12,Metformin,110
2024-06-13,Metformin,99
2024-06-14,Metformin,93
2024-06-15,Metformin,97
2024-06-16,Metformin,105
2024-06-17,Metformin,112
2024-06-18,Metformin,114
2024-06-19,Metformin,108
2024-06-20,Metformin,104
2024-06-21,Metformin,97
2024-06-22,Metformin,98
2024-06-23,Metformin,104
2024-06-24,Metformin,114
2024-06-25,Metformin,115
2024-06-26,Metformin,108
2024-06-27,Metformin,99
2024-06-28,Metformin,94
2024-06-29,Metformin,90
2024-06-30,Metformin,105
2024-07-01,Metformin,111
2024-07-02,Metformin,117
2024-07-03,Metformin,109
2024-07-04,Metformin,98
2024-07-05,Metformin,95
2024-07-06,Metformin,95
2024-07-07,Metformin,105
2024-07-08,Metformin,113
2024-07-09,Metformin,116
2024-07-10,Metformin,107
2024-07-11,Metformin,100
2024-07-12,Metformin,92
2024-07-13,Metformin,98
2024-07-14,Metformin,106
2024-07-15,Metformin,114
2024-07-16,Metformin,115
2024-07-17,Metformin,110
2024-07-18,Metformin,104
2024-07-19,Metformin,95
2024-07-20,Metformin,97
2024-07-21,Metformin,103
2024-07-22,Metformin,111
2024-07-23,Metformin,115
2024-07-24,Metformin,112
2024-07-25,Metformin,100
2024-07-26,Metformin,95
2024-07-27,Metformin,96
2024-07-28,Metformin,104
2024-07-29,Metformin,114
2024-07-30,Metformin,112
2024-07-31,Metformin,112
2024-08-01,Metformin,100
2024-08-02,Metformin,97
2024-08-03,Metformin,95
2024-08-04,Metformin,107
2024-08-05,Metformin,115
2024-08-06,Metformin,116
2024-08-07,Metformin,108
2024-08-08,Metformin,102
2024-08-09,Metformin,93
2024-08-10,Metformin,97
2024-08-11,Metformin,108
2024-08-12,Metformin,115
2024-08-13,Metformin,115
2024-08-14,Metformin,108
2024-08-15,Metformin,103
2024-08-16,Metformin,96
2024-08-17,Metformin,93
2024-08-18,Metformin,107
2024-08-19,Metformin,114
2024-08-20,Metformin,118
2024-08-21,Metformin,108
2024-08-22,Metformin,95
2023-01-01,Atorvastatin,105
2023-01-02,Atorvastatin,112
2023-01-03,Atorvastatin,116
2023-01-04,Atorvastatin,110
2023-01-05,Atorvastatin,102
2023-01-06,Atorvastatin,96
2023-01-07,Atorvastatin,98
2023-01-08,Atorvastatin,107
2023-01-09,Atorvastatin,118
2023-01-10,Atorvastatin,118
2023-01-11,Atorvastatin,110
2023-01-12,Atorvastatin,100
2023-01-13,Atorvastatin,95
2023-01-14,Atorvastatin,95
2023-01-15,Atorvastatin,107
2023-01-16,Atorvastatin,111
2023-01-17,Atorvastatin,115
2023-01-18,Atorvastatin,111
2023-01-19,Atorvastatin,101
2023-01-20,Atorvastatin,95
2023-01-21,Atorvastatin,95
2023-01-22,Atorvastatin,108
2023-01-23,Atorvastatin,112
2023-01-24,Atorvastatin,114
2023-01-25,Atorvastatin,107
2023-01-26,Atorvastatin,101
2023-01-27,Atorvastatin,95
2023-01-28,Atorvastatin,98
2023-01-29,Atorvastatin,104
2023-01-30,Atorvastatin,115
2023-01-31,Atorvastatin,112
2023-02-01,Atorvastatin,110
2023-02-02,Atorvastatin,102
2023-02-03,Atorvastatin,96
2023-02-04,Atorvastatin,99
2023-02-05,Atorvastatin,108
2023-02-06,Atorvastatin,117
2023-02-07,Atorvastatin,116
2023-02-08,Atorvastatin,109
2023-02-09,Atorvastatin,103
2023-02-10,Atorvastatin,96
2023-02-11,Atorvastatin,101
2023-02-12,Atorvastatin,105
2023-02-13,Atorvastatin,113
2023-02-14,Atorvastatin,117
2023-02-15,Atorvastatin,107
2023-02-16,Atorvastatin,101
2023-02-17,Atorvastatin,96
2023-02-18,Atorvastatin,99
2023-02-19,Atorvastatin,105
2023-02-20,Atorvastatin,113
2023-02-21,Atorvastatin,119
2023-02-22,Atorvastatin,111
2023-02-23,Atorvastatin,104
2023-02-24,Atorvastatin,96
2023-02-25,Atorvastatin,99
2023-02-26,Atorvastatin,107
2023-02-27,Atorvastatin,118
2023-02-28,Atorvastatin,116
2023-03-01,Atorvastatin,111
2023-03-02,Atorvastatin,105
2023-03-03,Atorvastatin,97
2023-03-04,Atorvastatin,100
2023-03-05,Atorvastatin,109
2023-03-06,Atorvastatin,114
2023-03-07,Atorvastatin,118
2023-03-08,Atorvastatin,115
2023-03-09,Atorvastatin,105
2023-03-10,Atorvastatin,98
2023-03-11,Atorvastatin,99
2023-03-12,Atorvastatin,106
2023-03-13,Atorvastatin,113
2023-03-14,Atorvastatin,120
2023-03-15,Atorvastatin,114
2023-03-16,Atorvastatin,102
2023-03-17,Atorvastatin,98
2023-03-18,Atorvastatin,100
2023-03-19,Atorvastatin,110
2023-03-20,Atorvastatin,116
2023-03-21,Atorvastatin,117
2023-03-22,Atorvastatin,111
2023-03-23,Atorvastatin,104
2023-03-24,Atorvastatin,97
2023-03-25,Atorvastatin,100
2023-03-26,Atorvastatin,108
2023-03-27,Atorvastatin,115
2023-03-28,Atorvastatin,116
2023-03-29,Atorvastatin,113
2023-03-30,Atorvastatin,104
2023-03-31,Atorvastatin,102
2023-04-01,Atorvastatin,98
2023-04-02,Atorvastatin,109
2023-04-03,Atorvastatin,116
2023-04-04,Atorvastatin,122
2023-04-05,Atorvastatin,114
2023-04-06,Atorvastatin,104
2023-04-07,Atorvastatin,98
2023-04-08,Atorvastatin,99
2023-04-09,Atorvastatin,109
2023-04-10,Atorvastatin,113
2023-04-11,Atorvastatin,115
2023-04-12,Atorvastatin,115
2023-04-13,Atorvastatin,101
2023-04-14,Atorvastatin,98
2023-04-15,Atorvastatin,99
2023-04-16,Atorvastatin,108
2023-04-17,Atorvastatin,117
2023-04-18,Atorvastatin,120
2023-04-19,Atorvastatin,115
2023-04-20,Atorvastatin,102
2023-04-21,Atorvastatin,98
2023-04-22,Atorvastatin,109
2023-04-23,Atorvastatin,108
2023-04-24,Atorvastatin,115
2023-04-25,Atorvastatin,117
2023-04-26,Atorvastatin,113
2023-04-27,Atorvastatin,104
2023-04-28,Atorvastatin,99
2023-04-29,Atorvastatin,101
2023-04-30,Atorvastatin,109
2023-05-01,Atorvastatin,115
2023-05-02,Atorvastatin,120
2023-05-03,Atorvastatin,114
2023-05-04,Atorvastatin,106
2023-05-05,Atorvastatin,96
2023-05-06,Atorvastatin,102
2023-05-07,Atorvastatin,105
2023-05-08,Atorvastatin,117
2023-05-09,Atorvastatin,120
2023-05-10,Atorvastatin,116
2023-05-11,Atorvastatin,106
2023-05-12,Atorvastatin,101
2023-05-13,Atorvastatin,101
2023-05-14,Atorvastatin,108
2023-05-15,Atorvastatin,123
2023-05-16,Atorvastatin,121
2023-05-17,Atorvastatin,112
2023-05-18,Atorvastatin,102
2023-05-19,Atorvastatin,99
2023-05-20,Atorvastatin,104
2023-05-21,Atorvastatin,110
2023-05-22,Atorvastatin,113
2023-05-23,Atorvastatin,119
2023-05-24,Atorvastatin,114
2023-05-25,Atorvastatin,101
2023-05-26,Atorvastatin,100
2023-05-27,Atorvastatin,100
2023-05-28,Atorvastatin,106
2023-05-29,Atorvastatin,121
2023-05-30,Atorvastatin,118
2023-05-31,Atorvastatin,113
2023-06-01,Atorvastatin,104
2023-06-02,Atorvastatin,100
2023-06-03,Atorvastatin,106
2023-06-04,Atorvastatin,108
2023-06-05,Atorvastatin,117
2023-06-06,Atorvastatin,120
2023-06-07,Atorvastatin,113
2023-06-08,Atorvastatin,105
2023-06-09,Atorvastatin,102
2023-06-10,Atorvastatin,101
2023-06-11,Atorvastatin,110
2023-06-12,Atorvastatin,117
2023-06-13,Atorvastatin,120
2023-06-14,Atorvastatin,115
2023-06-15,Atorvastatin,107
2023-06-16,Atorvastatin,105
2023-06-17,Atorvastatin,97
2023-06-18,Atorvastatin,110
2023-06-19,Atorvastatin,116
2023-06-20,Atorvastatin,120
2023-06-21,Atorvastatin,117
2023-06-22,Atorvastatin,109
2023-06-23,Atorvastatin,104
2023-06-24,Atorvastatin,105
2023-06-25,Atorvastatin,110
2023-06-26,Atorvastatin,121
2023-06-27,Atorvastatin,124
2023-06-28,Atorvastatin,116
2023-06-29,Atorvastatin,109
2023-06-30,Atorvastatin,101
2023-07-01,Atorvastatin,106
2023-07-02,Atorvastatin,111
2023-07-03,Atorvastatin,118
2023-07-04,Atorvastatin,119
2023-07-05,Atorvastatin,115
2023-07-06,Atorvastatin,107
2023-07-07,Atorvastatin,100
2023-07-08,Atorvastatin,103
2023-07-09,Atorvastatin,110
2023-07-10,Atorvastatin,117
2023-07-11,Atorvastatin,123
2023-07-12,Atorvastatin,118
2023-07-13,Atorvastatin,109
2023-07-14,Atorvastatin,102
2023-07-15,Atorvastatin,104
2023-07-16,Atorvastatin,109
2023-07-17,Atorvastatin,120
2023-07-18,Atorvastatin,122
2023-07-19,Atorvastatin,122
2023-07-20,Atorvastatin,110
2023-07-21,Atorvastatin,103
2023-07-22,Atorvastatin,104
2023-07-23,Atorvastatin,114
2023-07-24,Atorvastatin,118
2023-07-25,Atorvastatin,124
2023-07-26,Atorvastatin,114
2023-07-27,Atorvastatin,106
2023-07-28,Atorvastatin,99
2023-07-29,Atorvastatin,105
2023-07-30,Atorvastatin,113
2023-07-31,Atorvastatin,119
2023-08-01,Atorvastatin,120
2023-08-02,Atorvastatin,119
2023-08-03,Atorvastatin,108
2023-08-04,Atorvastatin,101
2023-08-05,Atorvastatin,108
2023-08-06,Atorvastatin,111
2023-08-07,Atorvastatin,122
2023-08-08,Atorvastatin,120
2023-08-09,Atorvastatin,116
2023-08-10,Atorvastatin,109
2023-08-11,Atorvastatin,103
2023-08-12,Atorvastatin,105
2023-08-13,Atorvastatin,111
2023-08-14,Atorvastatin,117
2023-08-15,Atorvastatin,125
2023-08-16,Atorvastatin,116
2023-08-17,Atorvastatin,109
2023-08-18,Atorvastatin,104
2023-08-19,Atorvastatin,105
2023-08-20,Atorvastatin,111
2023-08-21,Atorvastatin,123
2023-08-22,Atorvastatin,124
2023-08-23,Atorvastatin,118
2023-08-24,Atorvastatin,109
2023-08-25,Atorvastatin,106
2023-08-26,Atorvastatin,104
2023-08-27,Atorvastatin,114
2023-08-28,Atorvastatin,120
2023-08-29,Atorvastatin,119
2023-08-30,Atorvastatin,113
2023-08-31,Atorvastatin,107
2023-09-01,Atorvastatin,102
2023-09-02,Atorvastatin,110
2023-09-03,Atorvastatin,115
2023-09-04,Atorvastatin,123
2023-09-05,Atorvastatin,122
2023-09-06,Atorvastatin,118
2023-09-07,Atorvastatin,114
2023-09-08,Atorvastatin,101
2023-09-09,Atorvastatin,106
2023-09-10,Atorvastatin,117
2023-09-11,Atorvastatin,123
2023-09-12,Atorvastatin,127
2023-09-13,Atorvastatin,118
2023-09-14,Atorvastatin,110
2023-09-15,Atorvastatin,104
2023-09-16,Atorvastatin,107
2023-09-17,Atorvastatin,112
2023-09-18,Atorvastatin,123
2023-09-19,Atorvastatin,124
2023-09-20,Atorvastatin,118
2023-09-21,Atorvastatin,113
2023-09-22,Atorvastatin,104
2023-09-23,Atorvastatin,108
2023-09-24,Atorvastatin,116
2023-09-25,Atorvastatin,123
2023-09-26,Atorvastatin,122
2023-09-27,Atorvastatin,119
2023-09-28,Atorvastatin,114
2023-09-29,Atorvastatin,101
2023-09-30,Atorvastatin,106
2023-10-01,Atorvastatin,116
2023-10-02,Atorvastatin,122
2023-10-03,Atorvastatin,126
2023-10-04,Atorvastatin,121
2023-10-05,Atorvastatin,110
2023-10-06,Atorvastatin,106
2023-10-07,Atorvastatin,107
2023-10-08,Atorvastatin,115
2023-10-09,Atorvastatin,126
2023-10-10,Atorvastatin,124
2023-10-11,Atorvastatin,118
2023-10-12,Atorvastatin,112
2023-10-13,Atorvastatin,103
2023-10-14,Atorvastatin,106
2023-10-15,Atorvastatin,113
2023-10-16,Atorvastatin,122
2023-10-17,Atorvastatin,124
2023-10-18,Atorvastatin,120
2023-10-19,Atorvastatin,110
2023-10-20,Atorvastatin,106
2023-10-21,Atorvastatin,109
2023-10-22,Atorvastatin,114
2023-10-23,Atorvastatin,124
2023-10-24,Atorvastatin,126
2023-10-25,Atorvastatin,116
2023-10-26,Atorvastatin,111
2023-10-27,Atorvastatin,104
2023-10-28,Atorvastatin,110
2023-10-29,Atorvastatin,114
2023-10-30,Atorvastatin,120
2023-10-31,Atorvastatin,125
2023-11-01,Atorvastatin,118
2023-11-02,Atorvastatin,113
2023-11-03,Atorvastatin,104
2023-11-04,Atorvastatin,107
2023-11-05,Atorvastatin,118
2023-11-06,Atorvastatin,125
2023-11-07,Atorvastatin,126
2023-11-08,Atorvastatin,119
2023-11-09,Atorvastatin,112
2023-11-10,Atorvastatin,107
2023-11-11,Atorvastatin,106
2023-11-12,Atorvastatin,117
2023-11-13,Atorvastatin,121
2023-11-14,Atorvastatin,126
2023-11-15,Atorvastatin,118
2023-11-16,Atorvastatin,115
2023-11-17,Atorvastatin,107
2023-11-18,Atorvastatin,105
2023-11-19,Atorvastatin,116
2023-11-20,Atorvastatin,123
2023-11-21,Atorvastatin,124
2023-11-22,Atorvastatin,120
2023-11-23,Atorvastatin,110
2023-11-24,Atorvastatin,108
2023-11-25,Atorvastatin,110
2023-11-26,Atorvastatin,117
2023-11-27,Atorvastatin,124
2023-11-28,Atorvastatin,127
2023-11-29,Atorvastatin,122
2023-11-30,Atorvastatin,113
2023-12-01,Atorvastatin,104
2023-12-02,Atorvastatin,107
2023-12-03,Atorvastatin,116
2023-12-04,Atorvastatin,121
2023-12-05,Atorvastatin,126
2023-12-06,Atorvastatin,123
2023-12-07,Atorvastatin,115
2023-12-08,Atorvastatin,108
2023-12-09,Atorvastatin,110
2023-12-10,Atorvastatin,121
2023-12-11,Atorvastatin,126
2023-12-12,Atorvastatin,128
2023-12-13,Atorvastatin,118
2023-12-14,Atorvastatin,115
2023-12-15,Atorvastatin,108
2023-12-16,Atorvastatin,109
2023-12-17,Atorvastatin,116
2023-12-18,Atorvastatin,123
2023-12-19,Atorvastatin,129
2023-12-20,Atorvastatin,121
2023-12-21,Atorvastatin,111
2023-12-22,Atorvastatin,106
2023-12-23,Atorvastatin,109
2023-12-24,Atorvastatin,116
2023-12-25,Atorvastatin,124
2023-12-26,Atorvastatin,124
2023-12-27,Atorvastatin,123
2023-12-28,Atorvastatin,112
2023-12-29,Atorvastatin,105
2023-12-30,Atorvastatin,109
2023-12-31,Atorvastatin,118
2024-01-01,Atorvastatin,125
2024-01-02,Atorvastatin,127
2024-01-03,Atorvastatin,122
2024-01-04,Atorvastatin,110
2024-01-05,Atorvastatin,109
2024-01-06,Atorvastatin,106
2024-01-07,Atorvastatin,118
2024-01-08,Atorvastatin,126
2024-01-09,Atorvastatin,127
2024-01-10,Atorvastatin,123
2024-01-11,Atorvastatin,113
2024-01-12,Atorvastatin,109
2024-01-13,Atorvastatin,112
2024-01-14,Atorvastatin,116
2024-01-15,Atorvastatin,127
2024-01-16,Atorvastatin,131
2024-01-17,Atorvastatin,123
2024-01-18,Atorvastatin,112
2024-01-19,Atorvastatin,113
2024-01-20,Atorvastatin,110
2024-01-21,Atorvastatin,118
2024-01-22,Atorvastatin,126
2024-01-23,Atorvastatin,129
2024-01-24,Atorvastatin,122
2024-01-25,Atorvastatin,114
2024-01-26,Atorvastatin,110
2024-01-27,Atorvastatin,109
2024-01-28,Atorvastatin,117
2024-01-29,Atorvastatin,125
2024-01-30,Atorvastatin,126
2024-01-31,Atorvastatin,121
2024-02-01,Atorvastatin,112
2024-02-02,Atorvastatin,109
2024-02-03,Atorvastatin,112
2024-02-04,Atorvastatin,121
2024-02-05,Atorvastatin,126
2024-02-06,Atorvastatin,129
2024-02-07,Atorvastatin,123
2024-02-08,Atorvastatin,110
2024-02-09,Atorvastatin,106
2024-02-10,Atorvastatin,112
2024-02-11,Atorvastatin,120
2024-02-12,Atorvastatin,128
2024-02-13,Atorvastatin,128
2024-02-14,Atorvastatin,119
2024-02-15,Atorvastatin,112
2024-02-16,Atorvastatin,107
2024-02-17,Atorvastatin,112
2024-02-18,Atorvastatin,118
2024-02-19,Atorvastatin,130
2024-02-20,Atorvastatin,132
